"x"
"7458_Rep2_PCR_005_LIG_120_RT_143"
"7471_Rep2_PCR_005_LIG_121_RT_145"
"7296_Rep1_PCR_005_LIG_127_RT_64"
"7287_Rep2_PCR_005_LIG_127_RT_158"
"8244_Rep1_PCR_005_LIG_133_RT_77"
"7092_Rep1_PCR_005_LIG_140_RT_10"
"7518_Rep1_PCR_005_LIG_145_RT_52"
"8277_Rep1_PCR_005_LIG_145_RT_86"
"7296_Rep1_PCR_005_LIG_147_RT_64"
"7296_Rep1_PCR_005_LIG_170_RT_64"
"7165_Rep2_PCR_005_LIG_171_RT_131"
"7378_Rep2_PCR_005_LIG_172_RT_133"
"7161_Rep1_PCR_005_LIG_177_RT_32"
"8238_Rep1_PCR_005_LIG_186_RT_73"
"7102_Rep1_PCR_005_LIG_189_RT_14"
"7471_Rep1_PCR_006_LIG_1_RT_49"
"7471_Rep1_PCR_006_LIG_3_RT_49"
"7419_Rep1_PCR_006_LIG_7_RT_48"
"7036_Rep2_PCR_006_LIG_9_RT_98"
"7031_Rep1_PCR_006_LIG_14_RT_1"
"8235_Rep2_PCR_006_LIG_17_RT_153"
"7288_Rep1_PCR_006_LIG_22_RT_63"
"7119_Rep2_PCR_006_LIG_22_RT_116"
"7098_Rep1_PCR_006_LIG_24_RT_13"
"6195_Rep2_PCR_006_LIG_27_RT_121"
"8236_Rep2_PCR_006_LIG_34_RT_174"
"7072_Rep1_PCR_006_LIG_37_RT_8"
"8278_Rep1_PCR_006_LIG_52_RT_87"
"7098_Rep1_PCR_006_LIG_54_RT_13"
"7282_Rep1_PCR_006_LIG_55_RT_61"
"7202_Rep1_PCR_006_LIG_63_RT_41"
"7209_Rep1_PCR_006_LIG_63_RT_46"
"7518_Rep1_PCR_006_LIG_66_RT_52"
"7320_Rep1_PCR_006_LIG_68_RT_70"
"8284_Rep1_PCR_006_LIG_69_RT_89"
"7209_Rep2_PCR_006_LIG_89_RT_142"
"7106_Rep1_PCR_006_LIG_90_RT_16"
"6197_Rep1_PCR_006_LIG_90_RT_26"
"7471_Rep1_PCR_006_LIG_99_RT_49"
"7202_Rep1_PCR_006_LIG_103_RT_41"
"7231_Rep1_PCR_006_LIG_111_RT_51"
"7288_Rep2_PCR_006_LIG_114_RT_159"
"7036_Rep2_PCR_006_LIG_115_RT_98"
"8261_Rep2_PCR_006_LIG_121_RT_178"
"8269_Rep1_PCR_006_LIG_130_RT_85"
"7477_Rep1_PCR_006_LIG_132_RT_50"
"8261_Rep2_PCR_006_LIG_140_RT_178"
"7296_Rep1_PCR_006_LIG_142_RT_64"
"8243_Rep1_PCR_006_LIG_142_RT_76"
"7202_Rep1_PCR_006_LIG_147_RT_41"
"7288_Rep2_PCR_006_LIG_147_RT_159"
"7328_Rep2_PCR_006_LIG_148_RT_168"
"7163_Rep1_PCR_006_LIG_153_RT_34"
"7094_Rep1_PCR_006_LIG_159_RT_11"
"7287_Rep1_PCR_006_LIG_159_RT_62"
"7109_Rep2_PCR_006_LIG_159_RT_114"
"7147_Rep1_PCR_006_LIG_160_RT_30"
"7471_Rep1_PCR_006_LIG_169_RT_49"
"7202_Rep1_PCR_006_LIG_187_RT_41"
"8269_Rep1_PCR_006_LIG_188_RT_85"
"7102_Rep1_PCR_006_LIG_189_RT_14"
"8241_Rep1_PCR_006_LIG_189_RT_75"
"7119_Rep1_PCR_006_LIG_190_RT_20"
"7133_Rep2_PCR_007_LIG_5_RT_124"
"7102_Rep1_PCR_007_LIG_19_RT_14"
"8239_Rep2_PCR_007_LIG_21_RT_170"
"7036_Rep1_PCR_007_LIG_35_RT_2"
"7356_Rep1_PCR_007_LIG_36_RT_12"
"8259_Rep2_PCR_007_LIG_37_RT_177"
"7458_Rep1_PCR_007_LIG_41_RT_47"
"7288_Rep1_PCR_007_LIG_42_RT_63"
"7120_Rep2_PCR_007_LIG_42_RT_117"
"8238_Rep2_PCR_007_LIG_58_RT_169"
"8278_Rep1_PCR_007_LIG_60_RT_87"
"8278_Rep1_PCR_007_LIG_63_RT_87"
"7477_Rep2_PCR_007_LIG_76_RT_146"
"7036_Rep2_PCR_007_LIG_88_RT_98"
"7119_Rep1_PCR_007_LIG_90_RT_20"
"7125_Rep1_PCR_007_LIG_91_RT_23"
"7202_Rep1_PCR_007_LIG_93_RT_41"
"7063_Rep1_PCR_007_LIG_97_RT_5"
"7098_Rep1_PCR_007_LIG_99_RT_13"
"7280_Rep1_PCR_007_LIG_99_RT_60"
"7471_Rep1_PCR_007_LIG_105_RT_49"
"7419_Rep1_PCR_007_LIG_123_RT_48"
"7092_Rep1_PCR_007_LIG_128_RT_10"
"8295_Rep2_PCR_007_LIG_129_RT_190"
"7288_Rep1_PCR_007_LIG_130_RT_63"
"7117_Rep1_PCR_007_LIG_131_RT_19"
"7378_Rep2_PCR_007_LIG_137_RT_133"
"7378_Rep2_PCR_007_LIG_141_RT_133"
"7209_Rep1_PCR_007_LIG_150_RT_46"
"7518_Rep1_PCR_007_LIG_152_RT_52"
"7288_Rep2_PCR_007_LIG_159_RT_159"
"7471_Rep2_PCR_007_LIG_160_RT_145"
"7106_Rep1_PCR_007_LIG_170_RT_16"
"8298_Rep2_PCR_007_LIG_172_RT_191"
"7296_Rep1_PCR_007_LIG_174_RT_64"
"7477_Rep1_PCR_007_LIG_176_RT_50"
"7518_Rep1_PCR_007_LIG_182_RT_52"
"7162_Rep1_PCR_007_LIG_184_RT_33"
"8291_Rep1_PCR_007_LIG_184_RT_93"
"8238_Rep1_PCR_007_LIG_190_RT_73"
"7404_Rep1_PCR_007_LIG_192_RT_43"
"7031_Rep2_PCR_008_LIG_33_RT_97"
"6195_Rep2_PCR_008_LIG_33_RT_121"
"7518_Rep1_PCR_008_LIG_42_RT_52"
"7471_Rep1_PCR_008_LIG_43_RT_49"
"7288_Rep1_PCR_008_LIG_45_RT_63"
"7231_Rep1_PCR_008_LIG_48_RT_51"
"8290_Rep2_PCR_008_LIG_48_RT_188"
"7107_Rep2_PCR_008_LIG_49_RT_113"
"8243_Rep1_PCR_008_LIG_53_RT_76"
"7518_Rep2_PCR_008_LIG_53_RT_148"
"7109_Rep1_PCR_008_LIG_60_RT_18"
"7161_Rep2_PCR_008_LIG_60_RT_128"
"7477_Rep1_PCR_008_LIG_62_RT_50"
"7296_Rep1_PCR_008_LIG_76_RT_64"
"7192_Rep1_PCR_008_LIG_86_RT_39"
"7202_Rep1_PCR_008_LIG_86_RT_41"
"7296_Rep1_PCR_008_LIG_114_RT_64"
"9569_Rep1_PCR_008_LIG_118_RT_90"
"7328_Rep1_PCR_008_LIG_128_RT_72"
"7430_Rep1_PCR_008_LIG_135_RT_45"
"7120_Rep1_PCR_008_LIG_136_RT_21"
"7471_Rep2_PCR_008_LIG_136_RT_145"
"7202_Rep1_PCR_008_LIG_137_RT_41"
"7518_Rep1_PCR_008_LIG_145_RT_52"
"8235_Rep2_PCR_008_LIG_145_RT_153"
"7119_Rep1_PCR_008_LIG_147_RT_20"
"7382_Rep1_PCR_008_LIG_149_RT_38"
"7125_Rep1_PCR_008_LIG_157_RT_23"
"7382_Rep1_PCR_008_LIG_159_RT_38"
"6197_Rep1_PCR_008_LIG_164_RT_26"
"7258_Rep1_PCR_008_LIG_166_RT_55"
"8238_Rep2_PCR_008_LIG_166_RT_169"
"7119_Rep1_PCR_008_LIG_171_RT_20"
"7158_Rep1_PCR_008_LIG_173_RT_31"
"7288_Rep1_PCR_008_LIG_174_RT_63"
"7305_Rep1_PCR_008_LIG_177_RT_66"
"7094_Rep2_PCR_008_LIG_184_RT_107"
"7061_Rep2_PCR_008_LIG_187_RT_99"
"7378_Rep2_PCR_008_LIG_189_RT_133"
"8284_Rep2_PCR_008_LIG_190_RT_185"
"7133_Rep2_PCR_008_LIG_192_RT_124"
"7162_Rep1_PCR_009_LIG_1_RT_33"
"7094_Rep1_PCR_009_LIG_9_RT_11"
"7276_Rep1_PCR_009_LIG_9_RT_59"
"8238_Rep1_PCR_009_LIG_10_RT_73"
"7404_Rep1_PCR_009_LIG_12_RT_43"
"7518_Rep1_PCR_009_LIG_19_RT_52"
"7161_Rep1_PCR_009_LIG_25_RT_32"
"7163_Rep1_PCR_009_LIG_26_RT_34"
"7298_Rep1_PCR_009_LIG_30_RT_65"
"7117_Rep1_PCR_009_LIG_31_RT_19"
"8269_Rep1_PCR_009_LIG_33_RT_85"
"7518_Rep1_PCR_009_LIG_47_RT_52"
"7518_Rep2_PCR_009_LIG_47_RT_148"
"7231_Rep1_PCR_009_LIG_48_RT_51"
"7411_Rep2_PCR_009_LIG_50_RT_140"
"7064_Rep1_PCR_009_LIG_53_RT_6"
"7163_Rep2_PCR_009_LIG_55_RT_130"
"7125_Rep1_PCR_009_LIG_61_RT_23"
"8269_Rep2_PCR_009_LIG_61_RT_181"
"7518_Rep1_PCR_009_LIG_65_RT_52"
"7125_Rep2_PCR_009_LIG_65_RT_119"
"7133_Rep1_PCR_009_LIG_67_RT_28"
"8269_Rep1_PCR_009_LIG_69_RT_85"
"7471_Rep2_PCR_009_LIG_73_RT_145"
"7098_Rep1_PCR_009_LIG_74_RT_13"
"7378_Rep1_PCR_009_LIG_74_RT_37"
"7288_Rep1_PCR_009_LIG_77_RT_63"
"7282_Rep1_PCR_009_LIG_79_RT_61"
"7120_Rep2_PCR_009_LIG_80_RT_117"
"7287_Rep1_PCR_009_LIG_97_RT_62"
"7404_Rep1_PCR_009_LIG_98_RT_43"
"7471_Rep2_PCR_009_LIG_101_RT_145"
"7273_Rep1_PCR_009_LIG_103_RT_58"
"7296_Rep1_PCR_009_LIG_104_RT_64"
"7411_Rep2_PCR_009_LIG_105_RT_140"
"7209_Rep1_PCR_009_LIG_110_RT_46"
"8259_Rep1_PCR_009_LIG_110_RT_81"
"8243_Rep2_PCR_009_LIG_111_RT_172"
"7098_Rep1_PCR_009_LIG_112_RT_13"
"7518_Rep1_PCR_009_LIG_112_RT_52"
"7107_Rep2_PCR_009_LIG_113_RT_113"
"7518_Rep1_PCR_009_LIG_115_RT_52"
"7288_Rep1_PCR_009_LIG_115_RT_63"
"7125_Rep1_PCR_009_LIG_117_RT_23"
"8278_Rep2_PCR_009_LIG_118_RT_183"
"8298_Rep1_PCR_009_LIG_119_RT_95"
"7282_Rep1_PCR_009_LIG_120_RT_61"
"8298_Rep2_PCR_009_LIG_120_RT_191"
"7477_Rep1_PCR_009_LIG_121_RT_50"
"8290_Rep1_PCR_009_LIG_121_RT_92"
"7356_Rep1_PCR_009_LIG_126_RT_12"
"7314_Rep1_PCR_009_LIG_128_RT_68"
"7382_Rep1_PCR_009_LIG_136_RT_38"
"7458_Rep1_PCR_009_LIG_137_RT_47"
"7098_Rep2_PCR_009_LIG_140_RT_109"
"7404_Rep1_PCR_009_LIG_141_RT_43"
"8269_Rep1_PCR_009_LIG_146_RT_85"
"7163_Rep1_PCR_009_LIG_148_RT_34"
"7203_Rep1_PCR_009_LIG_148_RT_42"
"7458_Rep2_PCR_009_LIG_148_RT_143"
"6925_Rep1_PCR_009_LIG_151_RT_27"
"7296_Rep1_PCR_009_LIG_152_RT_64"
"7209_Rep1_PCR_009_LIG_153_RT_46"
"7298_Rep1_PCR_009_LIG_154_RT_65"
"6925_Rep1_PCR_009_LIG_155_RT_27"
"8277_Rep1_PCR_009_LIG_156_RT_86"
"7328_Rep2_PCR_009_LIG_157_RT_168"
"7064_Rep1_PCR_009_LIG_161_RT_6"
"7305_Rep1_PCR_009_LIG_162_RT_66"
"8268_Rep1_PCR_009_LIG_162_RT_84"
"7471_Rep2_PCR_009_LIG_162_RT_145"
"7158_Rep1_PCR_009_LIG_164_RT_31"
"7458_Rep1_PCR_009_LIG_168_RT_47"
"7458_Rep2_PCR_009_LIG_171_RT_143"
"7199_Rep1_PCR_009_LIG_176_RT_40"
"8291_Rep1_PCR_009_LIG_178_RT_93"
"7382_Rep2_PCR_009_LIG_178_RT_134"
"8256_Rep1_PCR_009_LIG_184_RT_79"
"7125_Rep2_PCR_009_LIG_185_RT_119"
"7031_Rep2_PCR_009_LIG_189_RT_97"
"8238_Rep1_PCR_010_LIG_19_RT_73"
"8256_Rep1_PCR_010_LIG_33_RT_79"
"7119_Rep1_PCR_010_LIG_38_RT_20"
"7158_Rep1_PCR_010_LIG_38_RT_31"
"7192_Rep1_PCR_010_LIG_45_RT_39"
"7430_Rep1_PCR_010_LIG_68_RT_45"
"9569_Rep1_PCR_010_LIG_69_RT_90"
"7133_Rep1_PCR_010_LIG_71_RT_28"
"7518_Rep1_PCR_010_LIG_73_RT_52"
"7209_Rep1_PCR_010_LIG_75_RT_46"
"7306_Rep2_PCR_010_LIG_75_RT_163"
"8298_Rep2_PCR_010_LIG_79_RT_191"
"7119_Rep1_PCR_010_LIG_80_RT_20"
"7458_Rep2_PCR_010_LIG_80_RT_143"
"8259_Rep1_PCR_010_LIG_95_RT_81"
"7314_Rep1_PCR_010_LIG_97_RT_68"
"7382_Rep1_PCR_010_LIG_100_RT_38"
"7072_Rep1_PCR_010_LIG_101_RT_8"
"8259_Rep2_PCR_010_LIG_101_RT_177"
"8284_Rep1_PCR_010_LIG_105_RT_89"
"7147_Rep2_PCR_010_LIG_105_RT_126"
"7378_Rep2_PCR_010_LIG_113_RT_133"
"7518_Rep1_PCR_010_LIG_117_RT_52"
"7147_Rep1_PCR_010_LIG_118_RT_30"
"7319_Rep1_PCR_010_LIG_123_RT_69"
"7280_Rep2_PCR_010_LIG_123_RT_156"
"7071_Rep1_PCR_010_LIG_135_RT_7"
"7273_Rep1_PCR_010_LIG_138_RT_58"
"8244_Rep2_PCR_010_LIG_138_RT_173"
"7036_Rep2_PCR_010_LIG_141_RT_98"
"7203_Rep2_PCR_010_LIG_150_RT_138"
"7306_Rep1_PCR_010_LIG_156_RT_67"
"7143_Rep1_PCR_010_LIG_157_RT_29"
"7098_Rep2_PCR_010_LIG_163_RT_109"
"7098_Rep1_PCR_010_LIG_164_RT_13"
"7098_Rep2_PCR_010_LIG_165_RT_109"
"7430_Rep1_PCR_010_LIG_171_RT_45"
"7471_Rep1_PCR_010_LIG_171_RT_49"
"6925_Rep1_PCR_010_LIG_172_RT_27"
"7477_Rep1_PCR_010_LIG_172_RT_50"
"8258_Rep1_PCR_010_LIG_177_RT_80"
"8258_Rep1_PCR_010_LIG_184_RT_80"
"7127_Rep2_PCR_010_LIG_190_RT_120"
